sample_id,location_id,patch_id,label,nd_m0,nd_m1,nd_m2,nd_d01,nd_d12,nd_d02,nd_curv,nd_tstd,t0_nd_mean,t0_nd_std,t0_grad_mean,t0_grad_std,t0_lvar_mean,t0_lvar_std,t0_entropy16,t1_nd_mean,t1_nd_std,t1_grad_mean,t1_grad_std,t1_lvar_mean,t1_lvar_std,t1_entropy16,t2_nd_mean,t2_nd_std,t2_grad_mean,t2_grad_std,t2_lvar_mean,t2_lvar_std,t2_entropy16,td01_nd_mean,td12_nd_mean,td02_nd_mean,tcurv_nd_mean,td01_nd_std,td12_nd_std,td02_nd_std,tcurv_nd_std,td01_grad_mean,td12_grad_mean,td02_grad_mean,tcurv_grad_mean,td01_grad_std,td12_grad_std,td02_grad_std,tcurv_grad_std,td01_lvar_mean,td12_lvar_mean,td02_lvar_mean,tcurv_lvar_mean,td01_lvar_std,td12_lvar_std,td02_lvar_std,tcurv_lvar_std,td01_entropy16,td12_entropy16,td02_entropy16,tcurv_entropy16,B02_m0,B02_m1,B02_m2,B02_d01,B02_d12,B02_d02,B02_curv,B02_tstd,B03_m0,B03_m1,B03_m2,B03_d01,B03_d12,B03_d02,B03_curv,B03_tstd,B04_m0,B04_m1,B04_m2,B04_d01,B04_d12,B04_d02,B04_curv,B04_tstd,B08_m0,B08_m1,B08_m2,B08_d01,B08_d12,B08_d02,B08_curv,B08_tstd,B11_m0,B11_m1,B11_m2,B11_d01,B11_d12,B11_d02,B11_curv,B11_tstd,B12_m0,B12_m1,B12_m2,B12_d01,B12_d12,B12_d02,B12_curv,B12_tstd
104,bogota_01,8,2,0.10869038105010986,0.15060962736606598,0.59807288646698,0.041919246315956116,0.447463259100914,0.4893825054168701,0.4055440127849579,0.2214788246875991,0.10869038105010986,0.1612078696489334,0.03224829211831093,0.061523668467998505,0.0032377541065216064,0.012007758021354675,1.2596418857574463,0.15060962736606598,0.16894491016864777,0.030839484184980392,0.04805868864059448,0.002166497055441141,0.0062623294070363045,1.6264455318450928,0.59807288646698,0.248027503490448,0.07846153527498245,0.05724412575364113,0.006436510942876339,0.007478033658117056,2.31003999710083,0.041919246315956116,0.447463259100914,0.4893825054168701,0.4055440127849579,0.0077370405197143555,0.07908259332180023,0.08681963384151459,0.07134555280208588,-0.0014088079333305359,0.04762205109000206,0.046213243156671524,0.049030859023332596,-0.013464979827404022,0.009185437113046646,-0.004279542714357376,0.02265041694045067,-0.0010712570510804653,0.004270013887435198,0.0031987568363547325,0.005341270938515663,-0.005745428614318371,0.0012157042510807514,-0.004529724363237619,0.006961132865399122,0.3668036460876465,0.6835944652557373,1.0503981113433838,0.3167908191680908,0.5937368869781494,0.448840856552124,0.1129903793334961,-0.1448960304260254,-0.33585047721862793,-0.4807465076446533,-0.19095444679260254,0.20135860969748323,0.6167341470718384,0.4767898619174957,0.15145519375801086,-0.13994428515434265,-0.32533466815948486,-0.4652789533138275,-0.1853903830051422,0.1949106785885419,0.6050502061843872,0.46832409501075745,0.13898339867591858,-0.13672611117362976,-0.32934069633483887,-0.46606680750846863,-0.1926145851612091,0.19561231295036285,0.6962491273880005,0.579744279384613,0.41259217262268066,-0.11650484800338745,-0.16715210676193237,-0.2836569547653198,-0.05064725875854492,0.11641614740517912,0.48907873034477234,0.4586251676082611,0.29355329275131226,-0.03045356273651123,-0.16507187485694885,-0.19552543759346008,-0.13461831212043762,0.08589809213910843,0.37973397970199585,0.32951775193214417,0.18263587355613708,-0.050216227769851685,-0.14688187837600708,-0.19709810614585876,-0.0966656506061554,0.08362855650831637
105,bogota_01,9,2,0.07670075446367264,0.5499302744865417,0.73789381980896,0.4732295200228691,0.1879635453224182,0.6611930653452873,-0.2852659747004509,0.2781791474435824,0.07670075446367264,0.09546099603176117,0.02444915473461151,0.050404395908117294,0.002238359535112977,0.012587069533765316,1.0098077058792114,0.5499302744865417,0.3213752508163452,0.08874502778053284,0.0845496878027916,0.010283008217811584,0.025625504553318024,2.4702420234680176,0.73789381980896,0.09296923875808716,0.07018788158893585,0.04416537284851074,0.0048485551960766315,0.004151105880737305,1.6653680801391602,0.4732295200228691,0.1879635453224182,0.6611930653452873,-0.2852659747004509,0.22591425478458405,-0.22840601205825806,-0.0024917572736740112,-0.4543202668428421,0.06429587304592133,-0.018557146191596985,0.04573872685432434,-0.08285301923751831,0.0341452918946743,-0.04038431495428085,-0.006239023059606552,-0.07452960684895515,0.008044648682698607,-0.005434453021734953,0.0026101956609636545,-0.01347910170443356,0.013038435019552708,-0.02147439867258072,-0.008435963653028011,-0.03451283369213343,1.4604343175888062,-0.8048739433288574,0.6555603742599487,-2.2653082609176636,0.6358002424240112,0.1258954107761383,0.03052934817969799,-0.5099048316478729,-0.09536606259644032,-0.6052708942443132,0.4145387690514326,0.2657171592862323,0.6593590974807739,0.15172556042671204,0.06566731631755829,-0.5076335370540619,-0.08605824410915375,-0.5936917811632156,0.42157529294490814,0.26195159865515444,0.6491498947143555,0.14451518654823303,0.05068942904472351,-0.5046347081661224,-0.09382575750350952,-0.598460465669632,0.4108089506626129,0.26280841996204674,0.7292082905769348,0.3213425278663635,0.34223291277885437,-0.4078657627105713,0.020890384912490845,-0.38697537779808044,0.42875614762306213,0.18753987178885903,0.5236318111419678,0.22831428050994873,0.21962670981884003,-0.29531753063201904,-0.008687570691108704,-0.30400510132312775,0.28662995994091034,0.14130621572142604,0.40588200092315674,0.16122598946094513,0.11056049913167953,-0.2446560114622116,-0.050665490329265594,-0.2953215017914772,0.19399052113294601,0.12894371953826997
106,bogota_01,10,2,0.36457130312919617,0.2858388423919678,0.7106446623802185,-0.0787324607372284,0.42480581998825073,0.34607335925102234,0.5035382807254791,0.18451906106082508,0.36457130312919617,0.2930784225463867,0.056787386536598206,0.06292534619569778,0.004838116466999054,0.008292914368212223,2.2505314350128174,0.2858388423919678,0.2546485364437103,0.06648115813732147,0.07840292900800705,0.0071168080903589725,0.01420439314097166,2.1772031784057617,0.7106446623802185,0.5652170181274414,0.10782067477703094,0.35904639959335327,0.0988716334104538,1.1659951210021973,2.1145668029785156,-0.0787324607372284,0.42480581998825073,0.34607335925102234,0.5035382807254791,-0.03842988610267639,0.3105684816837311,0.2721385955810547,0.34899836778640747,0.009693771600723267,0.04133951663970947,0.05103328824043274,0.031645745038986206,0.015477582812309265,0.2806434705853462,0.2961210533976555,0.26516588777303696,0.0022786916233599186,0.09175482532009482,0.09403351694345474,0.0894761336967349,0.0059114787727594376,1.1517907278612256,1.157702206633985,1.1458792490884662,-0.07332825660705566,-0.0626363754272461,-0.13596463203430176,0.01069188117980957,0.3335966169834137,0.3013213872909546,0.07721423357725143,-0.032275229692459106,-0.22410715371370316,-0.25638238340616226,-0.19183192402124405,0.11401638932792013,0.36696523427963257,0.32784685492515564,0.1073927953839302,-0.03911837935447693,-0.22045405954122543,-0.25957243889570236,-0.1813356801867485,0.1142648439205992,0.362089067697525,0.3185022473335266,0.09556198120117188,-0.04358682036399841,-0.22294026613235474,-0.26652708649635315,-0.17935344576835632,0.11673277222825508,0.5335378050804138,0.4671953320503235,0.3195793032646179,-0.06634247303009033,-0.14761602878570557,-0.2139585018157959,-0.08127355575561523,0.08942411816200523,0.40847089886665344,0.3685745894908905,0.22113999724388123,-0.03989630937576294,-0.14743459224700928,-0.18733090162277222,-0.10753828287124634,0.0805684948045583,0.30121129751205444,0.277504026889801,0.1359616219997406,-0.023707270622253418,-0.14154240489006042,-0.16524967551231384,-0.117835134267807,0.07295641188739081
107,bogota_01,11,2,0.5557249784469604,0.24708057940006256,0.6084311008453369,-0.3086443990468979,0.36135052144527435,0.052706122398376465,0.6699949204921722,0.15937848026703433,0.5557249784469604,0.21602700650691986,0.11154626309871674,0.08585360646247864,0.014032106846570969,0.015490313991904259,2.4018869400024414,0.24708057940006256,0.29284554719924927,0.06402060389518738,0.10054364055395126,0.009947514161467552,0.04273723065853119,2.033060073852539,0.6084311008453369,0.2521638572216034,0.0867900550365448,0.06931598484516144,0.008754340000450611,0.012460445985198021,2.3222007751464844,-0.3086443990468979,0.36135052144527435,0.052706122398376465,0.6699949204921722,0.0768185406923294,-0.040681689977645874,0.03613685071468353,-0.11750023066997528,-0.04752565920352936,0.022769451141357422,-0.024756208062171936,0.07029511034488678,0.014690034091472626,-0.031227655708789825,-0.0165376216173172,-0.04591768980026245,-0.0040845926851034164,-0.001193174161016941,-0.0052777668461203575,0.0028914185240864754,0.02724691666662693,-0.030276784673333168,-0.003029868006706238,-0.0575237013399601,-0.36882686614990234,0.2891407012939453,-0.07968616485595703,0.6579675674438477,0.044179245829582214,0.3439688980579376,0.08210234344005585,0.2997896522283554,-0.2618665546178818,0.03792309761047363,-0.5616562068462372,0.13328586210889895,0.08391374349594116,0.3673754632472992,0.11700905859470367,0.28346171975135803,-0.2503664046525955,0.03309531509876251,-0.5338281244039536,0.1265478315475795,0.0867418497800827,0.3598916530609131,0.111186183989048,0.2731498032808304,-0.24870546907186508,0.0244443342089653,-0.5218552723526955,0.12340662275291944,0.313594251871109,0.46347787976264954,0.31218868494033813,0.14988362789154053,-0.1512891948223114,-0.001405566930770874,-0.30117282271385193,0.07098943426729076,0.27199405431747437,0.3637923002243042,0.23459380865097046,0.09179824590682983,-0.12919849157333374,-0.037400245666503906,-0.22099673748016357,0.054281106342928105,0.18034382164478302,0.2658501863479614,0.15885722637176514,0.0855063647031784,-0.10699295997619629,-0.021486595273017883,-0.1924993246793747,0.04621267943570775
108,bogota_01,12,2,0.23996451497077942,0.11012343317270279,0.4822728931903839,-0.12984108179807663,0.3721494600176811,0.2423083782196045,0.5019905418157578,0.1542246835948417,0.23996451497077942,0.3019534945487976,0.07064193487167358,0.12969344854354858,0.015082402154803276,0.07830854505300522,2.036663770675659,0.11012343317270279,0.09678003937005997,0.02502908557653427,0.03521899878978729,0.0012858558911830187,0.00411387300118804,1.3594764471054077,0.4822728931903839,0.27828940749168396,0.09227226674556732,0.07912371307611465,0.0099689532071352,0.01552307978272438,2.524339437484741,-0.12984108179807663,0.3721494600176811,0.2423083782196045,0.5019905418157578,-0.20517345517873764,0.181509368121624,-0.023664087057113647,0.38668282330036163,-0.04561284929513931,0.06724318116903305,0.021630331873893738,0.11285603046417236,-0.09447444975376129,0.04390471428632736,-0.05056973546743393,0.13837916404008865,-0.013796546263620257,0.008683097315952182,-0.0051134489476680756,0.02247964357957244,-0.07419467205181718,0.01140920678153634,-0.06278546527028084,0.08560387883335352,-0.6771873235702515,1.1648629903793335,0.48767566680908203,1.842050313949585,0.3693845272064209,0.4540709853172302,0.15766677260398865,0.08468645811080933,-0.2964042127132416,-0.21171775460243225,-0.3810906708240509,0.12465581998955103,0.39114445447921753,0.47631555795669556,0.19282767176628113,0.08517110347747803,-0.28348788619041443,-0.1983167827129364,-0.36865898966789246,0.1187663648559598,0.3841937184333801,0.4668070375919342,0.18800067901611328,0.08261331915855408,-0.2788063585758209,-0.19619303941726685,-0.361419677734375,0.11692811409888061,0.5073268413543701,0.5547745823860168,0.37780261039733887,0.04744774103164673,-0.17697197198867798,-0.12952423095703125,-0.2244197130203247,0.07479371141388975,0.3982589840888977,0.44002866744995117,0.2951427698135376,0.04176968336105347,-0.14488589763641357,-0.10311621427536011,-0.18665558099746704,0.06089114461112274,0.3361673951148987,0.3240048289299011,0.21368631720542908,-0.012162566184997559,-0.11031851172447205,-0.1224810779094696,-0.09815594553947449,0.05509559015542642
109,bogota_01,13,2,0.15531691908836365,0.2481323778629303,0.6724167466163635,0.09281545877456665,0.4242843687534332,0.5170998275279999,0.3314689099788666,0.22509853807351912,0.15531691908836365,0.19261310994625092,0.03515848144888878,0.05683887377381325,0.003092588623985648,0.01062047854065895,1.6320337057113647,0.2481323778629303,0.21392829716205597,0.04548713192343712,0.05197778716683388,0.003195738885551691,0.006346793845295906,2.037255048751831,0.6724167466163635,0.1972736269235611,0.07188942283391953,0.053060829639434814,0.0054547786712646484,0.0066590155474841595,2.090575695037842,0.09281545877456665,0.4242843687534332,0.5170998275279999,0.3314689099788666,0.021315187215805054,-0.016654670238494873,0.004660516977310181,-0.03796985745429993,0.01032865047454834,0.026402290910482407,0.036730941385030746,0.016073640435934067,-0.00486108660697937,0.0010830424726009369,-0.0037780441343784332,0.005944129079580307,0.0001031502615660429,0.0022590397857129574,0.0023621900472790003,0.0021558895241469145,-0.004273684695363045,0.0003122217021882534,-0.003961462993174791,0.004585906397551298,0.4052213430404663,0.05332064628601074,0.45854198932647705,-0.35190069675445557,0.5087864995002747,0.3150264024734497,0.06648606061935425,-0.19376009702682495,-0.24854034185409546,-0.4423004388809204,-0.05478024482727051,0.18102944971070623,0.5335364937782288,0.3432655334472656,0.10466723889112473,-0.19027096033096313,-0.2385982945561409,-0.42886925488710403,-0.048327334225177765,0.1754552878458991,0.5256178379058838,0.33573174476623535,0.08985000103712082,-0.18988609313964844,-0.24588174372911453,-0.43576783686876297,-0.055995650589466095,0.1783903858633861,0.6410120725631714,0.4873903691768646,0.38087087869644165,-0.15362170338630676,-0.10651949048042297,-0.26014119386672974,0.04710221290588379,0.10678091295832831,0.4905155599117279,0.39292675256729126,0.25288355350494385,-0.09758880734443665,-0.1400431990623474,-0.23763200640678406,-0.04245439171791077,0.0975275706838497,0.39086365699768066,0.2979643642902374,0.14546747505664825,-0.09289929270744324,-0.15249688923358917,-0.2453961819410324,-0.059597596526145935,0.10116261162806756
110,bogota_01,14,2,0.5646165609359741,0.30563467741012573,0.71678626537323,-0.2589818835258484,0.41115158796310425,0.15216970443725586,0.6701334714889526,0.1697294786246305,0.5646165609359741,0.26773855090141296,0.05583455041050911,0.054305609315633774,0.004094098694622517,0.006537080276757479,2.2383310794830322,0.30563467741012573,0.23467083275318146,0.07008032500743866,0.07886672019958496,0.007673732470721006,0.020698918029665947,2.145678758621216,0.71678626537323,0.33604124188423157,0.08294519782066345,0.14760352671146393,0.017416298389434814,0.1209716796875,2.005510091781616,-0.2589818835258484,0.41115158796310425,0.15216970443725586,0.6701334714889526,-0.033067718148231506,0.10137040913105011,0.0683026909828186,0.13443812727928162,0.01424577459692955,0.012864872813224792,0.027110647410154343,-0.0013809017837047577,0.024561110883951187,0.06873680651187897,0.09329791739583015,0.04417569562792778,0.0035796337760984898,0.009742565918713808,0.013322199694812298,0.006162932142615318,0.014161837752908468,0.10027276165783405,0.11443459941074252,0.08611092390492558,-0.0926523208618164,-0.1401686668395996,-0.23282098770141602,-0.0475163459777832,0.1617673933506012,0.246828094124794,0.0518670417368412,0.08506070077419281,-0.1949610523879528,-0.10990035161376,-0.2800217531621456,0.07980756163647856,0.19193202257156372,0.2723134458065033,0.085793137550354,0.08038142323493958,-0.1865203082561493,-0.10613888502120972,-0.26690173149108887,0.07638823462839826,0.1797143816947937,0.26353585720062256,0.0762033462524414,0.08382147550582886,-0.18733251094818115,-0.1035110354423523,-0.27115398645401,0.07661885746448861,0.41924938559532166,0.416483610868454,0.30456751585006714,-0.0027657747268676758,-0.11191609501838684,-0.11468186974525452,-0.10915032029151917,0.05342158644246922,0.29335176944732666,0.3274518847465515,0.21053564548492432,0.034100115299224854,-0.1169162392616272,-0.08281612396240234,-0.15101635456085205,0.04909258289153315,0.19281764328479767,0.2517651915550232,0.12423447519540787,0.058947548270225525,-0.12753071635961533,-0.0685831680893898,-0.18647826462984085,0.05211370901685907
111,bogota_01,15,1,0.6848078370094299,0.18486088514328003,0.7184337377548218,-0.4999469518661499,0.5335728526115417,0.033625900745391846,1.0335198044776917,0.24398944533756906,0.6848078370094299,0.1248883605003357,0.08247210085391998,0.05892768129706383,0.007211478427052498,0.007856369018554688,1.93858003616333,0.18486088514328003,0.2839466333389282,0.05953788012266159,0.15292003750801086,0.01849214918911457,0.17569948732852936,1.7884652614593506,0.7184337377548218,0.14530152082443237,0.06820070743560791,0.05342425778508186,0.0052598705515265465,0.00697862496599555,1.8619621992111206,-0.4999469518661499,0.5335728526115417,0.033625900745391846,1.0335198044776917,0.15905827283859253,-0.13864511251449585,0.02041316032409668,-0.2977033853530884,-0.022934220731258392,0.00866282731294632,-0.014271393418312073,0.03159704804420471,0.09399235621094704,-0.099495779722929,-0.005503423511981964,-0.19348813593387604,0.011280670762062073,-0.013232278637588024,-0.0019516078755259514,-0.024512949399650097,0.16784311830997467,-0.1687208623625338,-0.0008777440525591373,-0.3365639806725085,-0.1501147747039795,0.07349693775177002,-0.07661783695220947,0.2236117124557495,0.03256726264953613,0.4152699410915375,0.03761313483119011,0.38270267844200134,-0.37765680626034737,0.0050458721816539764,-0.7603594847023487,0.17923028768955349,0.06669127941131592,0.43705224990844727,0.07434697449207306,0.37036097049713135,-0.3627052754163742,0.007655695080757141,-0.7330662459135056,0.17281363595555582,0.05872556194663048,0.427196204662323,0.059912942349910736,0.3684706427156925,-0.36728326231241226,0.0011873804032802582,-0.7357539050281048,0.1734195359975295,0.3175048828125,0.5245301723480225,0.3350205719470978,0.20702528953552246,-0.18950960040092468,0.01751568913459778,-0.39653488993644714,0.09373731530022546,0.22173647582530975,0.4068794250488281,0.215162456035614,0.18514294922351837,-0.1917169690132141,-0.00657401978969574,-0.3768599182367325,0.08886727030989738,0.12573254108428955,0.2918298542499542,0.11556196212768555,0.16609731316566467,-0.17626789212226868,-0.010170578956604004,-0.34236520528793335,0.08080300318290785
112,brisbane_01,0,2,0.1573072224855423,0.7731568217277527,0.4656836688518524,0.6158495992422104,-0.30747315287590027,0.3083764463663101,-0.9233227521181107,0.2514196362214976,0.1573072224855423,1.0514895915985107,0.14349417388439178,0.5493043661117554,0.24136200547218323,1.5897326469421387,2.4145655632019043,0.7731568217277527,0.035922080278396606,0.016450094059109688,0.011349785141646862,0.00027390217292122543,0.00032386963721364737,0.8788977861404419,0.4656836688518524,2.915498733520508,0.39319178462028503,1.6182154417037964,2.2023091316223145,16.49592399597168,2.5581207275390625,0.6158495992422104,-0.30747315287590027,0.3083764463663101,-0.9233227521181107,-1.0155675113201141,2.879576653242111,1.864009141921997,3.8951441645622253,-0.1270440798252821,0.37674169056117535,0.24969761073589325,0.5037857703864574,-0.5379545809701085,1.6068656565621495,1.068911075592041,2.144820237532258,-0.241088103299262,2.2020352294493932,1.9609471261501312,2.4431233327486552,-1.589408777304925,16.495600126334466,14.906191349029541,18.08500890363939,-1.5356677770614624,1.6792229413986206,0.1435551643371582,3.214890718460083,0.004329638555645943,0.01656533218920231,0.0056022461503744125,0.012235693633556366,-0.010963086038827896,0.0012726075947284698,-0.023198779672384262,0.005492631268639785,0.007617749273777008,0.0356011725962162,0.007433715276420116,0.027983423322439194,-0.028167457319796085,-0.00018403399735689163,-0.05615088064223528,0.01323510274156298,0.004172729328274727,0.028641676530241966,0.003502539126202464,0.02446894720196724,-0.025139137404039502,-0.0006701902020722628,-0.04960808460600674,0.011695938333450027,0.012253857217729092,0.222975954413414,0.01184394583106041,0.2107220971956849,-0.2111320085823536,-0.0004099113866686821,-0.4218541057780385,0.09943210711162088,0.01184379868209362,0.1220029816031456,0.009230615571141243,0.11015918292105198,-0.11277236603200436,-0.0026131831109523773,-0.22293154895305634,0.0525562987537719,0.00922414567321539,0.05526821315288544,0.005965356715023518,0.04604406747967005,-0.04930285643786192,-0.0032587889581918716,-0.09534692391753197,0.022512829696466324
113,brisbane_01,1,2,0.26684337854385376,0.8282569646835327,0.7258098721504211,0.561413586139679,-0.10244709253311157,0.4589664936065674,-0.6638606786727905,0.2441153788510238,0.26684337854385376,0.11724702268838882,0.01686558499932289,0.04035248979926109,0.0014634469989687204,0.006163400132209063,1.8286374807357788,0.8282569646835327,0.04769081249833107,0.014875408262014389,0.01060996763408184,0.00023463511024601758,0.00025911026750691235,0.9576787948608398,0.7258098721504211,0.0593213215470314,0.01886187121272087,0.06605560332536697,0.004068550653755665,0.021393390372395515,1.2003711462020874,0.561413586139679,-0.10244709253311157,0.4589664936065674,-0.6638606786727905,-0.06955621019005775,0.011630509048700333,-0.05792570114135742,0.08118671923875809,-0.001990176737308502,0.003986462950706482,0.0019962862133979797,0.005976639688014984,-0.029742522165179253,0.05544563569128513,0.02570311352610588,0.08518815785646439,-0.0012288118887227029,0.0038339155435096473,0.0026051036547869444,0.00506272743223235,-0.00590428986470215,0.021134280104888603,0.015229990240186453,0.027038569969590753,-0.870958685874939,0.24269235134124756,-0.6282663345336914,1.1136510372161865,0.011568163521587849,0.01149282231926918,0.004626709036529064,-7.534120231866837e-05,-0.006866113282740116,-0.0069414544850587845,-0.006790772080421448,0.0032546202761327505,0.015847021713852882,0.028216015547513962,0.010683935135602951,0.01236899383366108,-0.01753208041191101,-0.005163086578249931,-0.02990107424557209,0.007356201579025869,0.021557128056883812,0.020002052187919617,0.009759863838553429,-0.0015550758689641953,-0.010242188349366188,-0.011797264218330383,-0.008687112480401993,0.005233398366678998,0.038255173712968826,0.22036521136760712,0.0613214373588562,0.1821100376546383,-0.15904377400875092,0.023066263645887375,-0.3411538116633892,0.0809602374173767,0.05623513460159302,0.09660276025533676,0.04103630408644676,0.040367625653743744,-0.05556645616889,-0.015198830515146255,-0.09593408182263374,0.023447768671662327,0.04898042231798172,0.040031686425209045,0.019203955307602882,-0.008948735892772675,-0.020827731117606163,-0.029776467010378838,-0.011878995224833488,0.012474472802069198
114,brisbane_01,2,2,0.19423772394657135,0.8604233860969543,0.6852425932884216,0.666185662150383,-0.17518079280853271,0.4910048693418503,-0.8413664549589157,0.28197269929732516,0.19423772394657135,0.07357608526945114,0.012323681265115738,0.027151623740792274,0.0006225794204510748,0.001953018014319241,1.408125638961792,0.8604233860969543,0.03718433156609535,0.015619245357811451,0.017179645597934723,0.00037673430051654577,0.0008774753077886999,0.5582290291786194,0.6852425932884216,0.04074828326702118,0.017450788989663124,0.05993345007300377,0.0034019178710877895,0.01809190772473812,0.964211642742157,0.666185662150383,-0.17518079280853271,0.4910048693418503,-0.8413664549589157,-0.03639175370335579,0.003563951700925827,-0.03282780200242996,0.039955705404281616,0.003295564092695713,0.0018315436318516731,0.005127107724547386,-0.00146402046084404,-0.009971978142857552,0.042753804475069046,0.032781826332211494,0.0527257826179266,-0.00024584511993452907,0.0030251835705712438,0.0027793384506367147,0.003271028690505773,-0.0010755427065305412,0.01721443241694942,0.01613888971041888,0.018289975123479962,-0.8498966097831726,0.4059826135635376,-0.443913996219635,1.2558792233467102,0.016866331920027733,0.01235336996614933,0.0061308108270168304,-0.004512961953878403,-0.0062225591391325,-0.010735521093010902,-0.001709597185254097,0.004401243271011769,0.021086571738123894,0.032298438251018524,0.012848999351263046,0.01121186651289463,-0.019449438899755478,-0.008237572386860847,-0.03066130541265011,0.007971088194545907,0.02661755308508873,0.01965966820716858,0.012255419045686722,-0.006957884877920151,-0.007404249161481857,-0.014362134039402008,-0.00044636428356170654,0.0058642605083244585,0.03951188921928406,0.26515018939971924,0.06542804837226868,0.22563830018043518,-0.19972214102745056,0.02591615915298462,-0.42536044120788574,0.10081513523394516,0.06819482147693634,0.11165429651737213,0.04940258711576462,0.04345947504043579,-0.06225170940160751,-0.018792234361171722,-0.1057111844420433,0.026070735757630314,0.06560852378606796,0.04395541921257973,0.02423745021224022,-0.021653104573488235,-0.019717969000339508,-0.041371073573827744,0.0019351355731487274,0.016895827781568624
115,brisbane_01,3,2,0.2010759860277176,0.7961220741271973,0.6944209337234497,0.5950460880994797,-0.10170114040374756,0.4933449476957321,-0.6967472285032272,0.259874372713437,0.2010759860277176,0.0727178156375885,0.012751336209475994,0.028125740587711334,0.0007194887148216367,0.002804138930514455,1.4505306482315063,0.7961220741271973,0.05515801161527634,0.025644570589065552,0.018400585278868675,0.000692676636390388,0.00078666175249964,1.1995338201522827,0.6944209337234497,0.057955216616392136,0.018575021997094154,0.05943665653467178,0.0033687755931168795,0.017438922077417374,1.3146777153015137,0.5950460880994797,-0.10170114040374756,0.4933449476957321,-0.6967472285032272,-0.017559804022312164,0.002797205001115799,-0.014762599021196365,0.020357009023427963,0.012893234379589558,-0.007069548591971397,0.00582368578761816,-0.019962782971560955,-0.009725155308842659,0.04103607125580311,0.03131091594696045,0.05076122656464577,-2.6812078431248665e-05,0.0026760989567264915,0.002649286878295243,0.00270291103515774,-0.002017477178014815,0.016652260324917734,0.014634783146902919,0.01866973750293255,-0.25099682807922363,0.11514389514923096,-0.13585293292999268,0.3661407232284546,0.016606176272034645,0.017629394307732582,0.006259570363909006,0.001023218035697937,-0.011369823943823576,-0.010346605908125639,-0.012393041979521513,0.005135628550519312,0.020676318556070328,0.04278237372636795,0.013357764109969139,0.022106055170297623,-0.02942460961639881,-0.007318554446101189,-0.051530664786696434,0.01250798218672229,0.025776220485568047,0.03093234822154045,0.012296924367547035,0.0051561277359724045,-0.018635423853993416,-0.013479296118021011,-0.02379155158996582,0.007856745857930319,0.038813356310129166,0.27239271998405457,0.06863542646169662,0.2335793636739254,-0.20375729352235794,0.02982207015156746,-0.43733665719628334,0.10379772512279042,0.06666667014360428,0.14654719829559326,0.05012224242091179,0.07988052815198898,-0.09642495587468147,-0.01654442772269249,-0.17630548402667046,0.04210092237303962,0.06400253623723984,0.06312882900238037,0.024330079555511475,-0.0008737072348594666,-0.038798749446868896,-0.03967245668172836,-0.03792504221200943,0.018499279692093622
116,brisbane_01,4,2,0.18590885400772095,0.7364948987960815,0.5789158344268799,0.5505860447883606,-0.15757906436920166,0.39300698041915894,-0.7081651091575623,0.23152409063549806,0.18590885400772095,1.5588901042938232,0.696819543838501,1.3719910383224487,1.9278132915496826,6.431803226470947,2.500002861022949,0.7364948987960815,0.05878863483667374,0.02000116929411888,0.017849627882242203,0.0004817043081857264,0.0009666841942816973,1.1117981672286987,0.5789158344268799,2.6601836681365967,1.1260159015655518,2.4960052967071533,5.8420820236206055,17.77920150756836,2.4696202278137207,0.5505860447883606,-0.15757906436920166,0.39300698041915894,-0.7081651091575623,-1.5001014694571495,2.601395033299923,1.1012935638427734,4.1014965027570724,-0.6768183745443821,1.1060147322714329,0.4291963577270508,1.782833106815815,-1.3541414104402065,2.478155668824911,1.1240142583847046,3.8322970792651176,-1.927331587241497,5.84160031931242,3.914268732070923,7.768931906553917,-6.430836542276666,17.778234823374078,11.347398281097412,24.209071365650743,-1.3882046937942505,1.357822060585022,-0.030382633209228516,2.7460267543792725,0.01801377162337303,0.01903083547949791,0.018389306962490082,0.001017063856124878,-0.0006415285170078278,0.00037553533911705017,-0.0016585923731327057,0.0004199212249531819,0.030081715434789658,0.03950221836566925,0.027729175984859467,0.009420502930879593,-0.011773042380809784,-0.002352539449930191,-0.021193545311689377,0.005086855001259315,0.027472730726003647,0.03402499854564667,0.01869257725775242,0.006552267819643021,-0.015332421287894249,-0.008780153468251228,-0.02188468910753727,0.0062814227957954305,0.05066283792257309,0.22339868545532227,0.06705361604690552,0.17273584753274918,-0.15634506940841675,0.016390778124332428,-0.3290809169411659,0.07785321755907139,0.06615178287029266,0.1375284194946289,0.05285988748073578,0.07137663662433624,-0.08466853201389313,-0.013291895389556885,-0.15604516863822937,0.03717833755807138,0.05652714893221855,0.06439167261123657,0.030588354915380478,0.00786452367901802,-0.033803317695856094,-0.025938794016838074,-0.041667841374874115,0.014442745410731175
